GPS files created from Werribee_Route_28th_11.csv
Analysis type:,Fourier Analysis
Latitude,Longitude,Analysis Type,Accelerometer Location,Direction,Value,Frequency(Hz),Time,Speed
-37.8751381963,144.727313086,Fourier Analysis,Bogie 1,Vertical,0.209568514291,10.15625,1516.65,102.463032648
-37.8757459463,144.724886136,Fourier Analysis,Bogie 1,Vertical,0.218194435165,9.765625,1524.33,105.89673882
-37.8896559963,144.685519986,Fourier Analysis,Bogie 1,Vertical,0.200322860351,9.765625,1731.69,103.883178363
-37.8496347963,144.828235186,Fourier Analysis,Bogie 2,Vertical,0.346678487622,10.9375,966.249999999,108.508926817
-37.8520144963,144.818809686,Fourier Analysis,Bogie 2,Vertical,0.23669411223,9.765625,994.409999999,113.310773689
-37.8533440963,144.813543986,Fourier Analysis,Bogie 2,Vertical,0.218917898635,9.765625,1009.77,114.306453575
-37.8560182963,144.802917986,Fourier Analysis,Bogie 2,Vertical,0.221983435494,8.984375,1040.49,113.143605009
-37.8564497963,144.801222386,Fourier Analysis,Bogie 2,Vertical,0.260964205107,9.765625,1045.61,112.488280303
-37.8568922963,144.799475186,Fourier Analysis,Bogie 2,Vertical,0.214762276201,10.15625,1050.73,111.376150126
-37.8590696963,144.790845286,Fourier Analysis,Bogie 2,Vertical,0.202416319237,10.15625,1076.33,111.002733917
-37.8595019963,144.789116686,Fourier Analysis,Bogie 2,Vertical,0.202755700036,9.765625,1081.45,109.684263111
-37.8751381963,144.727313086,Fourier Analysis,Bogie 2,Vertical,0.273259503681,10.15625,1516.65,102.463032648
-37.8757459463,144.724886136,Fourier Analysis,Bogie 2,Vertical,0.277495005539,10.546875,1524.33,105.89673882
-37.8776535963,144.717338586,Fourier Analysis,Bogie 2,Vertical,0.238521179374,10.9375,1547.37,110.544576874
-37.8778629963,144.716507386,Fourier Analysis,Bogie 2,Vertical,0.257870726323,9.765625,1549.93,110.423167102
-37.8782891963,144.714825786,Fourier Analysis,Bogie 2,Vertical,0.224640727742,9.765625,1555.05,108.174564955
-37.8881807963,144.689163286,Fourier Analysis,Bogie 2,Vertical,0.225255960395,10.15625,1718.89,98.1444903884
-37.8884705963,144.688444286,Fourier Analysis,Bogie 2,Vertical,0.201018574788,8.984375,1721.45,99.7267069598
-37.8887691963,144.687707586,Fourier Analysis,Bogie 2,Vertical,0.235372014081,10.15625,1724.01,101.164601846
-37.8893628463,144.686243186,Fourier Analysis,Bogie 2,Vertical,0.202718553439,10.9375,1729.13,103.179912465
-37.8896559963,144.685519986,Fourier Analysis,Bogie 2,Vertical,0.26477135647,9.765625,1731.69,103.883178363
-37.8506095963,144.824369286,Average Peak to Peak,Bogie 2,Vertical,0.500366990554,N/A,977.869999999,112.11307577
-37.8507275963,144.823895986,Average Peak to Peak,Bogie 2,Vertical,0.506690522776,N/A,979.289999999,111.8752312
-37.8522922963,144.817715986,Average Peak to Peak,Bogie 2,Vertical,0.500772316053,N/A,997.469999999,113.624816438
-37.8530141963,144.814844586,Average Peak to Peak,Bogie 2,Vertical,0.502668733493,N/A,1005.95,114.100945172
-37.8533942963,144.813339486,Average Peak to Peak,Bogie 2,Vertical,0.503543546782,N/A,1010.28,114.020650211
-37.8535152963,144.812858486,Average Peak to Peak,Bogie 2,Vertical,0.627598204956,N/A,1011.66,113.676133697
-37.8536361963,144.812376786,Average Peak to Peak,Bogie 2,Vertical,0.538193502251,N/A,1013.1,113.700786225
-37.8537498963,144.811930286,Average Peak to Peak,Bogie 2,Vertical,0.566160111329,N/A,1014.43,114.176961099
-37.8538625963,144.811484686,Average Peak to Peak,Bogie 2,Vertical,0.591300525137,N/A,1015.64,113.979489354
-37.8558977963,144.803393986,Average Peak to Peak,Bogie 2,Vertical,0.503424034565,N/A,1039.04,114.347683194
-37.8560182963,144.802917986,Average Peak to Peak,Bogie 2,Vertical,0.565850720995,N/A,1040.45,113.17702946
-37.8561408963,144.802443186,Average Peak to Peak,Bogie 2,Vertical,0.645597181074,N/A,1041.86,112.735949549
-37.8562646963,144.801967486,Average Peak to Peak,Bogie 2,Vertical,0.566796854908,N/A,1043.24,112.711592439
-37.8565332963,144.800885186,Average Peak to Peak,Bogie 2,Vertical,0.500701877644,N/A,1046.54,112.020796848
-37.8568239963,144.799744186,Average Peak to Peak,Bogie 2,Vertical,0.502559894528,N/A,1049.88,111.243697752
-37.8569425963,144.799275286,Average Peak to Peak,Bogie 2,Vertical,0.510233937599,N/A,1051.25,111.107769208
-37.8570591963,144.798807086,Average Peak to Peak,Bogie 2,Vertical,0.526654593079,N/A,1052.66,111.293134333
-37.8752661963,144.726813886,Average Peak to Peak,Bogie 2,Vertical,0.506243688903,N/A,1518.31,103.003589656
-37.8755322963,144.725742786,Average Peak to Peak,Bogie 2,Vertical,0.512287726597,N/A,1521.54,104.954084022
-37.8756429963,144.725298786,Average Peak to Peak,Bogie 2,Vertical,0.593305515871,N/A,1523.03,105.492447557
-37.8757864963,144.724727186,Average Peak to Peak,Bogie 2,Vertical,0.504822274034,N/A,1524.89,106.648149004
-37.8759004963,144.724281286,Average Peak to Peak,Bogie 2,Vertical,0.656440020024,N/A,1526.2,106.676778417
-37.8760106963,144.723833286,Average Peak to Peak,Bogie 2,Vertical,0.548315809507,N/A,1527.62,107.031609974
-37.8761253963,144.723385586,Average Peak to Peak,Bogie 2,Vertical,0.528579901343,N/A,1528.97,107.178403562
-37.8762399963,144.722932986,Average Peak to Peak,Bogie 2,Vertical,0.567622486196,N/A,1530.35,107.849092025
-37.8773700963,144.718461186,Average Peak to Peak,Bogie 2,Vertical,0.502484808777,N/A,1544.03,110.584801688
-37.8774889963,144.717999086,Average Peak to Peak,Bogie 2,Vertical,0.558498412066,N/A,1545.4,110.265730511
-37.8776049963,144.717537186,Average Peak to Peak,Bogie 2,Vertical,0.612219412918,N/A,1546.76,110.533350303
-37.8777202963,144.717073986,Average Peak to Peak,Bogie 2,Vertical,0.692625381159,N/A,1548.18,110.40148049
-37.8778378963,144.716606486,Average Peak to Peak,Bogie 2,Vertical,0.604231851842,N/A,1549.6,110.527280135
-37.8779557963,144.716143586,Average Peak to Peak,Bogie 2,Vertical,0.635879758189,N/A,1550.98,109.964624782
-37.8780746963,144.715682386,Average Peak to Peak,Bogie 2,Vertical,0.584686408234,N/A,1552.36,109.592010203
-37.8872218963,144.691527786,Average Peak to Peak,Bogie 2,Vertical,0.50723604346,N/A,1709.94,92.8713719542
-37.8873915963,144.691110186,Average Peak to Peak,Bogie 2,Vertical,0.520358111677,N/A,1711.6,93.963948982
-37.8880485963,144.689497686,Average Peak to Peak,Bogie 2,Vertical,0.506305266964,N/A,1717.72,97.4427504471
-37.8882253963,144.689053486,Average Peak to Peak,Bogie 2,Vertical,0.569199054763,N/A,1719.21,98.3551503428
-37.8884015963,144.688614386,Average Peak to Peak,Bogie 2,Vertical,0.530369004704,N/A,1720.74,98.9877590008
-37.8885841963,144.688163886,Average Peak to Peak,Bogie 2,Vertical,0.709243411177,N/A,1722.36,99.9897148926
-37.8887691963,144.687707586,Average Peak to Peak,Bogie 2,Vertical,0.569350107429,N/A,1723.94,101.132285578
-37.8889574963,144.687249786,Average Peak to Peak,Bogie 2,Vertical,0.575355453853,N/A,1725.61,101.652119499
-37.8891414963,144.686791286,Average Peak to Peak,Bogie 2,Vertical,0.635945780614,N/A,1727.19,102.394713706
-37.8893274963,144.686329386,Average Peak to Peak,Bogie 2,Vertical,0.534379965835,N/A,1728.82,103.01509705
-37.8895151963,144.685869886,Average Peak to Peak,Bogie 2,Vertical,0.55837526607,N/A,1730.39,103.27884578
-37.8480923963,144.834346286,Base Acceleration,Bogie 1,Vertical,-0.837577961362,N/A,947.319999999,106.122208354
-37.8495742963,144.828546886,Base Acceleration,Bogie 1,Vertical,-0.831022538195,N/A,965.329999999,109.271985584
-37.8507534963,144.823796186,Base Acceleration,Bogie 1,Vertical,-0.877988090233,N/A,979.629999999,111.755326615
-37.8520308963,144.818742086,Base Acceleration,Bogie 1,Vertical,-0.810068028169,N/A,994.459999999,113.310644468
-37.8527716963,144.815804186,Base Acceleration,Bogie 1,Vertical,-0.806255185184,N/A,1003.17,113.906074823
-37.8532756963,144.813817086,Base Acceleration,Bogie 1,Vertical,-0.80068793385,N/A,1008.97,114.193140056
-37.8534451963,144.813134286,Base Acceleration,Bogie 1,Vertical,-0.820552265846,N/A,1010.86,114.195506048
-37.8536027963,144.812514186,Base Acceleration,Bogie 1,Vertical,-0.845699205096,N/A,1012.8,113.988366996
-37.8537498963,144.811930286,Base Acceleration,Bogie 1,Vertical,-0.835426297311,N/A,1014.43,114.176961099
-37.8539684963,144.811073686,Base Acceleration,Bogie 1,Vertical,-0.81581912514,N/A,1016.93,114.08299219
-37.8544504963,144.809227086,Base Acceleration,Bogie 1,Vertical,-0.843748810529,N/A,1022.33,114.965689685
-37.8552571963,144.805964186,Base Acceleration,Bogie 1,Vertical,-0.808872948491,N/A,1031.64,115.396517425
-37.8558638963,144.803532286,Base Acceleration,Bogie 1,Vertical,-0.861070614452,N/A,1038.83,114.51756806
-37.8563496963,144.801628586,Base Acceleration,Bogie 1,Vertical,-0.802372695409,N/A,1044.42,112.352054018
-37.8568067963,144.799811686,Base Acceleration,Bogie 1,Vertical,-0.834423298472,N/A,1049.78,111.273418586
-37.8572291963,144.798138186,Base Acceleration,Bogie 1,Vertical,-0.802293006906,N/A,1054.62,111.198218021
-37.8582512963,144.794090786,Base Acceleration,Bogie 1,Vertical,-0.896039370274,N/A,1066.74,112.611939835
-37.8591879963,144.790378986,Base Acceleration,Bogie 1,Vertical,-0.840369514221,N/A,1077.78,110.761868551
-37.8595695963,144.788855886,Base Acceleration,Bogie 1,Vertical,-0.814344247995,N/A,1082.2,109.478952715
-37.8607483963,144.784183486,Base Acceleration,Bogie 1,Vertical,-0.806010701012,N/A,1096.76,106.072967507
-37.8751225963,144.727375186,Base Acceleration,Bogie 1,Vertical,-0.823426631497,N/A,1516.38,102.422704129
-37.8757380963,144.724917686,Base Acceleration,Bogie 1,Vertical,-0.847823663007,N/A,1524.31,105.856658157
-37.8760264963,144.723768486,Base Acceleration,Bogie 1,Vertical,-0.802827514926,N/A,1527.82,107.112061997
-37.8774723963,144.718064486,Base Acceleration,Bogie 1,Vertical,-0.819231034094,N/A,1545.22,110.136459857
-37.8777541963,144.716940486,Base Acceleration,Bogie 1,Vertical,-0.838617684573,N/A,1548.56,110.258699226
-37.8779215963,144.716274586,Base Acceleration,Bogie 1,Vertical,-0.833363911272,N/A,1550.59,110.259094705
-37.8780746963,144.715682386,Base Acceleration,Bogie 1,Vertical,-0.819968058721,N/A,1552.46,109.549099892
-37.8782733963,144.714891786,Base Acceleration,Bogie 1,Vertical,-0.809399013859,N/A,1554.74,108.308135703
-37.8874781963,144.690899086,Base Acceleration,Bogie 1,Vertical,-0.801735202979,N/A,1712.65,94.561819379
-37.8882916963,144.688886986,Base Acceleration,Bogie 1,Vertical,-0.895449330389,N/A,1719.78,98.8587049461
-37.8887927963,144.687650386,Base Acceleration,Bogie 1,Vertical,-0.818584506877,N/A,1724.15,101.2036707
-37.8896559963,144.685519986,Base Acceleration,Bogie 1,Vertical,-0.854017598594,N/A,1731.68,103.879982271
-37.8465070963,144.842485386,Base Acceleration,Bogie 2,Vertical,0.802413145924,N/A,921.249999999,98.5592567333
-37.8469467963,144.838874686,Base Acceleration,Bogie 2,Vertical,0.801207500287,N/A,932.939999999,102.001763687
-37.8480764963,144.834410786,Base Acceleration,Bogie 2,Vertical,-0.81996342836,N/A,947.219999999,106.070630658
-37.8483836963,144.833196086,Base Acceleration,Bogie 2,Vertical,0.950346200043,N/A,950.969999999,106.970634371
-37.8487895963,144.831582786,Base Acceleration,Bogie 2,Vertical,0.813418330182,N/A,955.859999999,107.875955411
-37.8495196963,144.828670686,Base Acceleration,Bogie 2,Vertical,0.884376173295,N/A,964.909999999,108.645385919
-37.8496347963,144.828235186,Base Acceleration,Bogie 2,Vertical,0.824531909918,N/A,966.289999999,108.564601424
-37.8504399963,144.825041786,Base Acceleration,Bogie 2,Vertical,0.808203001702,N/A,975.889999999,111.101542733
-37.8507450963,144.823830186,Base Acceleration,Bogie 2,Vertical,0.884366600283,N/A,979.619999999,111.756597349
-37.8520144963,144.818809686,Base Acceleration,Bogie 2,Vertical,0.905703846914,N/A,994.279999999,113.331609295
-37.8524155963,144.817238386,Base Acceleration,Bogie 2,Vertical,0.814916796036,N/A,998.949999999,113.749634475
-37.8527548963,144.815872286,Base Acceleration,Bogie 2,Vertical,0.890020653497,N/A,1002.98,113.838885457
-37.8528749963,144.815393186,Base Acceleration,Bogie 2,Vertical,0.809670477979,N/A,1004.31,113.933458759
-37.8532756963,144.813817086,Base Acceleration,Bogie 2,Vertical,-0.894932892432,N/A,1008.85,114.103967381
-37.8534451963,144.813134286,Base Acceleration,Bogie 2,Vertical,-0.885004012295,N/A,1010.94,114.179900876
-37.8535854963,144.812583286,Base Acceleration,Bogie 2,Vertical,0.855104993555,N/A,1012.6,114.219821976
-37.8537067963,144.812101886,Base Acceleration,Bogie 2,Vertical,0.885288551203,N/A,1013.84,114.135729432
-37.8539504963,144.811141986,Base Acceleration,Bogie 2,Vertical,0.810407755925,N/A,1016.71,114.104839696
-37.8540899963,144.810593186,Base Acceleration,Bogie 2,Vertical,0.80941414351,N/A,1018.37,114.106482213
-37.8544311963,144.809296086,Base Acceleration,Bogie 2,Vertical,-0.844785493952,N/A,1022.21,114.90370928
-37.8552079963,144.806172986,Base Acceleration,Bogie 2,Vertical,0.807063065673,N/A,1031.06,115.502741374
-37.8558132963,144.803740986,Base Acceleration,Bogie 2,Vertical,0.823565548931,N/A,1038.04,114.374764425
-37.8559325963,144.803257386,Base Acceleration,Bogie 2,Vertical,0.810846927909,N/A,1039.58,113.679334045
-37.8561408963,144.802443186,Base Acceleration,Bogie 2,Vertical,0.815102336485,N/A,1041.86,112.735949549
-37.8563496963,144.801628586,Base Acceleration,Bogie 2,Vertical,0.892581045683,N/A,1044.41,112.356662459
-37.8567894963,144.799878786,Base Acceleration,Bogie 2,Vertical,0.880994194584,N/A,1049.54,111.340858439
-37.8570591963,144.798807086,Base Acceleration,Bogie 2,Vertical,0.833136629659,N/A,1052.66,111.293134333
-37.8572121963,144.798204786,Base Acceleration,Bogie 2,Vertical,0.834678783358,N/A,1054.4,111.397176599
-37.8580952963,144.794693286,Base Acceleration,Bogie 2,Vertical,0.822373459055,N/A,1064.9,112.962967908
-37.8582324963,144.794156186,Base Acceleration,Bogie 2,Vertical,0.853910713494,N/A,1066.53,112.700721163
-37.8586790963,144.792384486,Base Acceleration,Bogie 2,Vertical,-0.8343023096,N/A,1071.74,112.284389571
-37.8588667963,144.791645886,Base Acceleration,Bogie 2,Vertical,0.815276782521,N/A,1073.92,111.568118534
-37.8590527963,144.790912386,Base Acceleration,Bogie 2,Vertical,0.814811730417,N/A,1076.03,111.028051334
-37.8592047963,144.790312486,Base Acceleration,Bogie 2,Vertical,-0.869391034627,N/A,1077.86,110.741421954
-37.8595186963,144.789051786,Base Acceleration,Bogie 2,Vertical,0.838061218306,N/A,1081.61,109.657526103
-37.8605999963,144.784759886,Base Acceleration,Bogie 2,Vertical,0.840901101854,N/A,1094.87,106.751588503
-37.8607483963,144.784183486,Base Acceleration,Bogie 2,Vertical,0.836157311389,N/A,1096.75,106.073180598
-37.8650251963,144.767248286,Base Acceleration,Bogie 2,Vertical,0.823803588134,N/A,1241.54,74.5013952462
-37.8746745963,144.729134086,Base Acceleration,Bogie 2,Vertical,0.801967862505,N/A,1510.67,99.5495533909
-37.8750758963,144.727560786,Base Acceleration,Bogie 2,Vertical,0.802960391833,N/A,1515.8,102.174571561
-37.8754550963,144.726059786,Base Acceleration,Bogie 2,Vertical,0.858740955335,N/A,1520.54,104.31511708
-37.8757068963,144.725044286,Base Acceleration,Bogie 2,Vertical,0.80665888769,N/A,1523.9,105.865355053
-37.8758189963,144.724599686,Base Acceleration,Bogie 2,Vertical,0.814270667829,N/A,1525.28,106.256417987
-37.8759949963,144.723897886,Base Acceleration,Bogie 2,Vertical,-0.813691399673,N/A,1527.51,106.946475314
-37.8761085963,144.723449786,Base Acceleration,Bogie 2,Vertical,0.898233725972,N/A,1528.77,107.243218724
-37.8762726963,144.722804386,Base Acceleration,Bogie 2,Vertical,0.806251225547,N/A,1530.85,107.793119496
-37.8765103463,144.721858036,Base Acceleration,Bogie 2,Vertical,0.86445853055,N/A,1533.73,108.712461822
-37.8773188963,144.718659686,Base Acceleration,Bogie 2,Vertical,0.806824071072,N/A,1543.34,110.432281926
-37.8774559963,144.718130186,Base Acceleration,Bogie 2,Vertical,0.814823859717,N/A,1545.0,110.16307419
-37.8777030963,144.717139986,Base Acceleration,Bogie 2,Vertical,0.804709924367,N/A,1547.98,110.274479093
-37.8778880963,144.716407786,Base Acceleration,Bogie 2,Vertical,0.825318871235,N/A,1550.22,110.519229925
-37.8780746963,144.715682386,Base Acceleration,Bogie 2,Vertical,0.849264651568,N/A,1552.45,109.553837079
-37.8782411963,144.715023286,Base Acceleration,Bogie 2,Vertical,0.862910101913,N/A,1554.35,108.69196758
-37.8871175963,144.691785986,Base Acceleration,Bogie 2,Vertical,0.805631880746,N/A,1709.05,91.7407278025
-37.8874131963,144.691057586,Base Acceleration,Bogie 2,Vertical,0.809380258605,N/A,1711.88,94.2162589888
-37.8882477963,144.688998186,Base Acceleration,Bogie 2,Vertical,0.845844524352,N/A,1719.41,98.4822882247
-37.8885389963,144.688276986,Base Acceleration,Bogie 2,Vertical,0.861623323486,N/A,1722.08,99.76344841
-37.8887691963,144.687707586,Base Acceleration,Bogie 2,Vertical,-0.827236876326,N/A,1724.04,101.175337021
-37.8889459463,144.687278336,Base Acceleration,Bogie 2,Vertical,0.802541400986,N/A,1725.53,101.629943835
-37.8891414963,144.686791286,Base Acceleration,Bogie 2,Vertical,0.83300441322,N/A,1727.28,102.364026722
-37.8894453963,144.686041886,Base Acceleration,Bogie 2,Vertical,0.869864576471,N/A,1729.92,103.056565353
-37.8896325963,144.685578986,Base Acceleration,Bogie 2,Vertical,-0.819937995703,N/A,1731.38,103.732019075
-37.8902424963,144.684068986,Base Acceleration,Bogie 2,Vertical,0.810568445154,N/A,1736.69,102.722969344
-37.8905681963,144.683264886,Base Acceleration,Bogie 2,Vertical,0.806364031985,N/A,1739.5,101.659249706
