GPS files created from Metro_route_25th_1.csv
Analysis type:,Fourier Analysis
Latitude,Longitude,Analysis Type,Accelerometer Location,Direction,Value,Frequency(Hz),Time,Speed
-37.5985806963,144.718269286,Base Acceleration,Bogie 2,Vertical,0.88026383258,N/A,1927.23,109.766660561
-37.5996881963,144.718243386,Base Acceleration,Bogie 2,Vertical,0.822696864772,N/A,1931.35,111.272956941
-37.6080086963,144.718056486,Base Acceleration,Bogie 2,Vertical,0.901031271703,N/A,1961.17,111.313867577
-37.6088324963,144.718038286,Base Acceleration,Bogie 2,Vertical,-0.909112863263,N/A,1964.29,111.299373685
-37.6095164963,144.718026386,Base Acceleration,Bogie 2,Vertical,0.834651390818,N/A,1967.02,111.542899336
-37.6105070963,144.717993986,Base Acceleration,Bogie 2,Vertical,-0.819275365317,N/A,1970.57,112.560181858
-37.6116500963,144.717993986,Base Acceleration,Bogie 2,Vertical,0.839124500015,N/A,1974.37,111.954907229
-37.6195123963,144.718274186,Base Acceleration,Bogie 2,Vertical,0.822789786323,N/A,2007.67,88.9950569472
-37.6880770963,144.763968186,Base Acceleration,Bogie 2,Vertical,0.805645798981,N/A,2373.40000001,112.38755224
-37.6916828963,144.766800286,Base Acceleration,Bogie 2,Vertical,-0.805336915127,N/A,2388.48000001,111.187380883
-37.6939372963,144.768569386,Base Acceleration,Bogie 2,Vertical,0.809041700445,N/A,2398.13000001,105.490484613
-37.6946029963,144.769091186,Base Acceleration,Bogie 2,Vertical,-0.81480608177,N/A,2401.26000001,104.345876704
-37.6952585963,144.769605486,Base Acceleration,Bogie 2,Vertical,0.841718734508,N/A,2404.24000001,101.805267686
-37.7165164963,144.786278986,Base Acceleration,Bogie 2,Vertical,0.853435756162,N/A,2588.78000001,103.437414687
