GPS files created from Sunbury_Route_25th_1.csv
Analysis type:,Fourier Analysis
Latitude,Longitude,Analysis Type,Accelerometer Location,Direction,Value,Frequency(Hz),Time,Speed
-37.5967900963,144.718310086,Base Acceleration,Bogie 2,Vertical,0.867458750357,N/A,1920.95,106.530905149
-37.5974898963,144.718294386,Base Acceleration,Bogie 2,Vertical,-0.817811219187,N/A,1923.8,108.494978822
-37.5985806963,144.718269286,Base Acceleration,Bogie 2,Vertical,0.88026383258,N/A,1927.53,109.76666059
-37.5996881963,144.718243386,Base Acceleration,Bogie 2,Vertical,0.822696864772,N/A,1931.65,111.272956957
-37.6080086963,144.718056486,Base Acceleration,Bogie 2,Vertical,0.901031271703,N/A,1961.47,111.313867575
-37.6088324963,144.718038286,Base Acceleration,Bogie 2,Vertical,-0.909112863263,N/A,1964.59,111.299373702
-37.6095164963,144.718026386,Base Acceleration,Bogie 2,Vertical,0.834651390818,N/A,1967.32,111.542899334
-37.6105070963,144.717993986,Base Acceleration,Bogie 2,Vertical,-0.819275365317,N/A,1970.87,112.560181818
-37.6116500963,144.717993986,Base Acceleration,Bogie 2,Vertical,0.839124500015,N/A,1974.67,111.954907194
-37.6195123963,144.718274186,Base Acceleration,Bogie 2,Vertical,0.822789786323,N/A,2007.97,88.9950569794
-37.6880770963,144.763968186,Base Acceleration,Bogie 2,Vertical,0.805645798981,N/A,2373.70000001,112.387552248
-37.6916828963,144.766800286,Base Acceleration,Bogie 2,Vertical,-0.805336915127,N/A,2388.78000001,111.187380888
-37.6939372963,144.768569386,Base Acceleration,Bogie 2,Vertical,0.809041700445,N/A,2398.43000001,105.49048464
-37.6946029963,144.769091186,Base Acceleration,Bogie 2,Vertical,-0.81480608177,N/A,2401.56000001,104.345876689
-37.6952585963,144.769605486,Base Acceleration,Bogie 2,Vertical,0.841718734508,N/A,2404.54000001,101.805267705
-37.7165164963,144.786278986,Base Acceleration,Bogie 2,Vertical,0.853435756162,N/A,2589.08000001,103.437414683
