GPS files created from Sunbury_Route_25th_4.csv
Analysis type:,Fourier Analysis
Latitude,Longitude,Analysis Type,Accelerometer Location,Direction,Value,Frequency(Hz),Time,Speed
-37.7981529963,144.916183686,Fourier Analysis,Bogie 2,Vertical,0.30050038289,9.765625,308.33,82.4480118809
-37.7981482963,144.916094186,Base Acceleration,Bogie 1,Vertical,-0.856302771102,N/A,308.72,82.0600068291
-37.7987359963,144.919905486,Base Acceleration,Bogie 2,Vertical,0.842144640317,N/A,293.66,79.8673421545
-37.7981605963,144.916275786,Base Acceleration,Bogie 2,Vertical,-0.802492001746,N/A,308.06,82.4669248138
